Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,0.5528,1.809100
Canada,Dollar,CAD,0.5749,1.739500
Switzerland,Franc,CHF,0.7965,1.255500
Denmark,Krone,DKK,0.1203,8.314000
Eurozone,Euro,EUR,0.8976,1.114100
Hong Kong,Dollar,HKD,0.1003,9.971400
Japan,Yen,JPY,0.0072,139.732300
Norway,Norwegian Krone,NOK,0.0907,11.028200
Sweden,Krona,SEK,0.0886,11.291500
USA,Dollar,USD,0.7852,1.273600
South Africa,Rand,ZAR,0.0546,18.320600
