Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,0.5201,1.9227
Canada,Dollar,CAD,0.5423,1.8439
Denmark,Krone,DKK,0.1162,8.6049
Eurozone,Euro,EUR,0.8683,1.1517
Hong Kong,Dollar,HKD,0.0964,10.3724
Japan,Yen,JPY,0.0047,210.9827
Norway,Norwegian Krone,NOK,0.0775,12.8994
South Africa,Rand,ZAR,0.0442,22.6233
Sweden,Krona,SEK,0.0793,12.6047
Switzerland,Franc,CHF,0.9450,1.0582
USA,Dollar,USD,0.7558,1.3232
