Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,0.4953,2.0190
Canada,Dollar,CAD,0.5544,1.8036
Denmark,Krone,DKK,0.1113,8.9841
Eurozone,Euro,EUR,0.8301,1.2047
Hong Kong,Dollar,HKD,0.1027,9.7387
Japan,Yen,JPY,0.0051,196.6481
Norway,Krone,NOK,0.0705,14.1942
South Africa,Rand,ZAR,0.0423,23.6446
Sweden,Krona,SEK,0.0725,13.7941
Switzerland,Franc,CHF,0.8811,1.1349
United States,Dollar,USD,0.7974,1.2540
