Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,0.6597,1.5159
Canada,Dollar,CAD,0.6319,1.5825
Switzerland,Franc,CHF,0.6881,1.4532
Denmark,Krone,DKK,0.1124,8.8978
European Community,Euro,EUR,0.8353,1.1972
Hong Kong,Dollar,HKD,0.0828,12.0701
Japan,Yen,JPY,0.0084,119.572
Norway,Norwegian Krone,NOK,0.1078,9.2748
Sweden,Krona,SEK,0.0939,10.6539
USA,Dollar,USD,0.6435,1.5541
South Africa,Rand,ZAR,0.0797,12.5469
