Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,,1.8464
Canada,Dollar,CAD,,1.6753
Switzerland,Franc,CHF,,1.1306
Denmark,Krone,DKK,,8.4505
Eurozone,Euro,EUR,,1.1345
Hong Kong,Dollar,HKD,,9.7190
Japan,Yen,JPY,,164.3452
Norway,Norwegian Krone,NOK,,12.8824
Sweden,Krona,SEK,,12.8252
USA,Dollar,USD,,1.2381
South Africa,Rand,ZAR,,22.1155
