Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,0.5418,1.845800
Canada,Dollar,CAD,0.5703,1.753500
Denmark,Krone,DKK,0.1143,8.745200
Eurozone,Euro,EUR,0.8536,1.171500
Hong Kong,Dollar,HKD,0.0969,10.318500
Japan,Yen,JPY,0.0068,146.171500
Norway,Norwegian Krone,NOK,0.0887,11.276800
South Africa,Rand,ZAR,0.0538,18.603400
Sweden,Krona,SEK,0.0821,12.181700
Switzerland,Franc,CHF,0.7627,1.311200
USA,Dollar,USD,0.7607,1.314500
