Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,0.5335,1.874300
Canada,Dollar,CAD,0.5840,1.712200
Denmark,Krone,DKK,0.1144,8.744200
Eurozone,Euro,EUR,0.8543,1.170500
Hong Kong,Dollar,HKD,0.0979,10.211700
Japan,Yen,JPY,0.0070,142.910000
Norway,Norwegian Krone,NOK,0.0869,11.512800
South Africa,Rand,ZAR,0.0542,18.462200
Sweden,Krona,SEK,0.0818,12.220500
Switzerland,Franc,CHF,0.7868,1.270900
USA,Dollar,USD,0.7625,1.311400
