Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,,1.8607
Canada,Dollar,CAD,,1.7259
Denmark,Krone,DKK,,8.8575
Eurozone,Euro,EUR,,1.1911
Hong Kong,Dollar,HKD,,10.5279
Japan,Yen,JPY,,155.4195
Liberia,Dollar (US),USD,,1.3497
Norway,Norwegian Krone,NOK,,11.8857
South Africa,Rand,ZAR,,21.5793
Sweden,Krona,SEK,,12.2103
Switzerland,Franc,CHF,,1.2332
USA,Dollar,USD,,1.3497
