Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,0.5146,1.9432
Canada,Dollar,CAD,0.5319,1.8801
Denmark,Krone,DKK,0.0968,10.3261
European Community,Euro,EUR,0.7235,1.3822
Hong Kong,Dollar,HKD,0.0869,11.5094
Japan,Yen,JPY,0.0056,178.02
Norway,Norwegian Krone,NOK,0.0836,11.9637
South Africa,Rand,ZAR,0.0556,17.9865
Sweden,Krona,SEK,0.0781,12.8024
Switzerland,Franc,CHF,0.6935,1.4419
USA,Dollar,USD,0.6736,1.4845
