Country,Unit Of Currency,Currency Code,Sterling value of Currency Unit £,Currency Units per £1
Australia,Dollar,AUD,0.6837,1.4626
Canada,Dollar,CAD,0.6456,1.5489
Denmark,Krone,DKK,0.1131,8.8392
European Community,Euro,EUR,0.8434,1.1857
Hong Kong,Dollar,HKD,0.0846,11.826
Japan,Yen,JPY,0.007,142.058
Norway,Norwegian Krone,NOK,0.1128,8.8618
South Africa,Rand,ZAR,0.0715,13.9881
Sweden,Krona,SEK,0.1009,9.9125
Switzerland,Franc,CHF,0.6926,1.4439
USA,Dollar,USD,0.6565,1.5233
